'RRmean','RRmedian','RRmode','RRvariance','RRskew','RRkurt','RRiqr','SDNN','RRCoV','RMSSD','pnn50','HRmean','HRstd','HRmin','HRmax','AbsPowerULF','AbsPowerVLF','AbsPowerLF','AbsPowerHF','RelPowerVLF','RelPowerLF','RelPowerHF','NorPowerLF','NorPowerHF','LF/HF','TotalPower','HeartCoh','SD1','SD2','SD2/SD1','ApEn','SampEn','DFAA1','DFAA2','StressIndex',Label,Score
958.8,960,948,1.8345,-0.39592,3.0047,60,42.831,4.4671,36.755,0.19608,62.706,2.8682,57.034,73.171,27.802,601.56,566.63,541.04,34.632,32.621,31.147,49.903,47.649,1.05,1737,0.02441,26.071,54.784,2.1014,1.1858,1.6848,1.0104,0.86843,173.17,1,3.75
784.42,784,788,0.50779,0.058695,3.1184,32,22.534,2.8727,13.859,0.0026247,76.553,2.2011,70.093,83.333,22.445,228.19,180.77,58.623,46.567,36.89,11.963,69.039,22.389,3.08,490.04,0.097318,9.8129,30.32,3.0898,1.1791,1.328,1.2647,0.90734,551.47,1,3.875
722.44,724,724,0.13646,-0.5255,8.0177,12,11.682,1.617,10.775,0.0048426,83.073,1.3587,78.125,93.168,10.19,55.523,21.111,25.11,49.603,18.86,22.433,37.423,44.512,0.84,111.93,0.013322,7.6285,14.654,1.9209,1.2402,1.8339,0.77702,1.0059,880.78,3,6.5
811.78,808,784,1.0349,0.042204,2.0242,52,32.17,3.9629,10.626,0,74.027,2.9359,66.964,82.418,173.81,607.89,62.377,36.485,69.035,7.0838,4.1434,22.876,13.381,1.71,880.56,0.00034101,7.5231,44.869,5.9642,1.019,0.99948,1.1714,1.0953,417.1,1,4
782.74,784,788,0.17975,-0.40041,6.193,20,13.407,1.7129,8.1321,0.0052219,76.676,1.3256,72.464,85.714,21.026,104.51,29.478,19.332,59.943,16.908,11.089,42.21,27.682,1.52,174.34,0.0053036,5.7577,18.065,3.1376,1.1573,1.7334,1.067,1.0961,612.49,3,6.75
793.58,792,796,0.57864,0.05157,4.3684,32,24.055,3.0312,16.679,0.005305,75.677,2.3021,70.093,89.286,22.229,304.04,114.65,81.657,58.181,21.939,15.626,52.462,37.366,1.4,522.57,0.0067061,11.839,32.069,2.7088,1.175,1.3293,1.0699,1.1231,443.69,1,4.25
830.29,836,840,2.8047,-0.6722,3.3288,73,52.96,6.3784,33.622,0.14722,72.574,4.8977,63.291,90.361,115.73,825.66,632.01,473.37,40.339,30.879,23.128,51.757,38.765,1.34,2046.8,0.028221,23.807,71.012,2.9828,1.1744,1.5433,1.0238,0.96743,138.5,1,3.375
1012,1016,1048,2.5435,-1.5607,7.4557,55,50.433,4.9833,28.277,0.05102,59.448,3.27,53.957,76.923,169.35,1544.2,300.24,294.2,66.906,13.009,12.747,39.309,38.518,1.02,2308,0.0025862,20.029,68.453,3.4177,1.0598,1.3631,1.1121,1.1733,134.77,2,4.625
811.93,816,816,0.57373,0.021691,2.6144,33,23.953,2.9501,8.2673,0,73.962,2.1851,68.493,78.947,86.353,471.48,49.626,24.001,74.665,7.859,3.8009,31.02,15.003,2.07,631.46,0.0019121,5.8538,33.365,5.6997,0.86514,0.86928,1.2787,1.4641,542.45,2,5.125
706.42,704,704,0.70368,-0.24345,4.9755,36,26.527,3.7551,15.148,0.0023641,85.057,3.2544,77.32,105.63,65.608,377.65,212.2,78.102,51.481,28.928,10.647,59.622,21.944,2.72,733.56,0.013383,10.724,35.949,3.3524,1.1618,1.3125,1.227,0.98499,399.34,2,4.625
754.69,752,728,2.5918,0.11631,2.4501,76,50.91,6.7458,24.584,0.060759,79.865,5.4016,67.568,104.17,447.8,1870.6,180.57,247.22,68.116,6.5754,9.0023,20.623,28.235,0.73,2746.2,0.00080302,17.405,69.862,4.0138,1.047,1.018,0.86831,1.2643,138.75,1,3.375
1081.7,1080,1072,0.72356,-0.075874,7.1335,28,26.899,2.4868,27.022,0.025362,55.504,1.3912,49.834,64.103,23.574,317.53,146.64,243.48,43.424,20.054,33.298,35.446,58.855,0.6,731.23,0.018661,19.141,32.874,1.7174,1.1312,1.5797,0.84294,0.96355,204.75,1,2.875
809.85,814,820,0.35363,-1.4684,8.6072,20,18.805,2.3221,18.079,0.021798,74.129,1.7909,70.093,85.714,8.2766,185.43,60.677,34.159,64.264,21.029,11.838,58.846,33.128,1.78,288.54,0.15856,12.834,23.375,1.8212,1.0054,1.7781,0.93438,1.0801,680.45,3,6
731.81,732,728,1.1121,-1.6282,13.44,36,33.348,4.5569,24.773,0.022222,82.177,4.2321,71.77,127.12,16.582,268.66,432.59,266.16,27.303,43.962,27.049,60.474,37.208,1.63,984,0.065731,17.585,43.935,2.4985,1.2021,1.5288,1.1467,0.69406,178.47,1,4.125
847.02,848,840,0.56855,0.18191,3.2527,28,23.844,2.8151,13.632,0.0056657,70.893,1.9907,64.935,76.142,35.554,252.32,68.104,71.995,58.957,15.913,16.823,38.772,40.987,0.95,427.97,0.001592,9.653,32.31,3.3471,1.094,1.2227,1.0446,1.0795,844.09,1,3.25
1013.5,1016,1016,0.85354,-0.28782,2.5425,44,29.215,2.8825,20.312,0,59.248,1.7253,55.762,64.378,93.649,547.73,86.848,121.43,64.464,10.222,14.292,28.764,40.219,0.72,849.66,0.0060886,14.387,38.731,2.6921,1.0283,1.3876,1.0281,1.1981,351.44,1,2.75
697.97,712,708,2.7899,-1.2824,3.7975,48,52.819,7.5676,72.221,0.28293,86.515,7.3288,76.142,108.7,46.736,528.67,133.7,758.01,36.035,9.1129,51.667,14.247,80.773,0.18,1467.1,0.17535,51.13,54.456,1.0651,1.0563,1.1188,0.37397,0.84633,262.55,2,4.625
703.85,700,704,3.732,0.48672,3.0232,83,61.09,8.6794,25.813,0.046948,85.872,7.2851,66.372,104.9,131.39,951.68,2354.9,225.01,25.981,64.289,6.1428,86.855,8.299,10.47,3662.9,0.23237,18.274,84.439,4.6208,0.88419,0.90932,1.5118,0.50012,139.72,1,3.875
917.97,916,912,0.4155,-1.0185,12.224,20,20.384,2.2205,16.503,0.006135,65.395,1.499,61.475,78.534,16.604,212.19,76.994,89.736,53.648,19.466,22.688,41.997,48.947,0.86,395.53,0.0075434,11.687,26.351,2.2547,0.9504,1.0045,1.0332,1.1761,304.47,1,2.5
955.8,960,956,1.8617,-0.53488,3.2135,57,43.147,4.5143,25.102,0.016026,62.906,2.9285,57.252,75.758,114.08,717.66,726.29,136.63,42.348,42.858,8.0623,74.339,13.985,5.32,1694.6,0.16123,17.778,58.373,3.2835,1.0868,1.2733,1.3796,0.75258,161.75,1,4.25
838.29,840,828,0.90065,0.29798,4.5641,44,30.011,3.58,28.805,0.053371,71.666,2.5534,59.761,78.534,41.963,368.55,184.94,265.46,42.81,21.481,30.835,37.561,53.916,0.7,860.91,0.028736,20.396,37.22,1.8249,1.1829,1.8164,0.7784,0.92121,261.17,2,4.5
716.24,712,692,0.81625,0.67601,3.1657,36,28.57,3.9889,15,0,83.901,3.2715,74.627,90.909,77.799,535.97,79.721,103.39,67.259,10.004,12.974,30.555,39.626,0.77,796.88,0.0004901,10.619,38.984,3.671,1.1726,1.3847,0.97983,1.4393,622.29,2,4.625
976.89,980,992,0.70938,-0.91386,6.7068,36,26.634,2.7264,21.695,0.013072,61.467,1.7294,57.471,73.171,35.845,221.63,70.349,127.95,48.627,15.435,28.073,30.045,54.646,0.55,455.78,0.023474,15.366,34.39,2.238,1.038,1.2795,0.76177,1.1852,220.66,1,3.625
1060.6,1064,1056,1.7427,-0.24605,4.2817,44,41.745,3.9362,39.599,0.19217,56.663,2.2691,49.18,65.217,46.557,952.58,270.73,422.29,56.294,15.999,24.956,36.606,57.099,0.64,1692.1,0.0051009,28.051,51.947,1.8519,1.0725,1.4772,0.81821,1.1632,137.68,2,4.875
760.53,764,768,0.27466,-0.42184,3.2577,20,16.573,2.1791,14.941,0,78.93,1.7386,74.627,85.227,9.9786,100.28,65.79,71.897,40.445,26.534,28.997,44.553,48.689,0.92,247.95,0.025436,10.577,20.915,1.9774,0.82353,2.3604,0.90763,0.88883,1000.6,2,5.125
945.89,944,944,0.72451,0.26575,3.2929,32,26.917,2.8456,12.08,0.0063291,63.483,1.7976,57.034,67.873,48.804,385.35,76.404,45.619,69.286,13.737,8.2021,44.726,26.705,1.67,556.18,0.015163,8.5549,37.092,4.3358,0.98869,1.1322,1.3997,1.1854,452.24,2,4.625
704.99,704,688,0.83847,0.41832,2.6734,42,28.956,4.1073,13.683,0.0047281,85.249,3.4549,75.758,93.168,38.441,274.45,427.25,47.943,34.825,54.213,6.0834,83.182,9.334,8.91,788.09,0.11137,9.6869,39.788,4.1074,1.1578,1.3315,1.537,0.61828,591.91,2,4.625
1122.3,1124,1136,1.8397,-0.48376,3.2899,63,42.892,3.8219,25.118,0.052632,53.543,2.095,49.342,61.983,134.42,1099.9,356.9,205.23,61.225,19.867,11.425,51.238,29.464,1.74,1796.4,0.016088,17.794,57.99,3.2589,1.0566,1.3611,1.3197,1.2481,142.43,1,2.625
909.37,912,912,0.64001,0.062021,2.92,36,25.298,2.782,19.61,0.021341,66.03,1.8378,60.729,71.429,33.618,312.11,232.99,104.57,45.678,34.098,15.304,62.77,28.172,2.23,683.29,0.061112,13.94,33.121,2.3761,1.1738,1.5319,1.1828,0.67603,477.7,1,3.75
960.81,964,968,0.75387,-0.63216,7.6755,32,27.457,2.8577,34.763,0.080645,62.499,1.8342,55.351,75,39.321,250.95,63.015,265.19,40.575,10.189,42.878,17.146,72.156,0.24,618.48,0.017531,24.621,30.026,1.2195,0.96944,1.2961,0.48142,0.80758,218.13,1,4
736.39,736,752,0.84777,-0.38604,3.4375,40,29.116,3.9539,18.007,0.0098522,81.608,3.2963,75.377,97.403,45.252,365.95,245.83,133.27,46.305,31.106,16.863,57.93,31.406,1.84,790.31,0.014919,12.749,39.154,3.0712,1.0747,1.2142,1.2017,0.927,346.33,2,4.75
715.94,720,724,0.62781,-0.79585,7.5613,34,25.056,3.4998,19.958,0.012048,83.912,3.06,71.77,108.7,8.1801,214.13,319.83,157.78,30.593,45.696,22.542,65.838,32.478,2.03,699.92,0.21898,14.129,32.496,2.3,1.0524,1.1062,1.0997,0.73546,265.62,1,4.375
825.68,832,844,1.3762,-0.62669,3.1525,52,37.097,4.4929,29.796,0.085873,72.819,3.3857,66.079,85.227,43.638,362.13,247.96,415.79,33.859,23.184,38.877,35.052,58.779,0.6,1069.5,0.046781,21.098,48.034,2.2767,1.0399,1.7051,0.79822,1.1975,270.02,1,3.625
740.11,740,740,0.58197,-0.48336,4.2952,36,24.124,3.2595,14.997,0.0049505,81.157,2.7016,72.464,93.168,38.379,232.15,100.9,41.127,56.271,24.458,9.9688,55.93,22.797,2.45,412.56,0.094175,10.618,32.422,3.0537,1.1154,1.2734,1.1605,0.95802,455.46,2,5.25
948.99,948,956,0.76225,0.035398,2.3065,40,27.609,2.9093,22.664,0,63.279,1.8421,59.289,68.182,79.421,374.91,96.264,193.07,50.414,12.945,25.962,26.105,52.357,0.5,743.67,0.007625,16.052,35.593,2.2174,1.1667,1.6457,0.77702,1.0072,599.15,2,4.875
911.4,908,912,1.0105,0.27942,2.5619,47,31.789,3.4879,29.609,0.052147,65.912,2.2828,59.524,70.755,83.884,447.4,157,278.83,46.261,16.233,28.832,30.208,53.651,0.56,967.11,0.0033677,20.969,39.766,1.8964,1.1211,1.7584,0.82809,1.1549,404.62,1,2.75
694.33,696,696,1.2842,-0.80602,4.7486,40,35.836,5.1612,20.649,0.013986,86.656,4.7328,76.142,114.5,80.759,674.84,241,194.8,56.643,20.228,16.35,46.655,37.711,1.24,1191.4,0.040601,14.618,48.525,3.3196,1.2503,1.7088,1.1107,1.1399,288.47,3,7.5
809.07,812,812,2.4477,0.091595,3.3277,70,49.474,6.115,55.42,0.28338,74.438,4.5834,60,88.757,102.72,571.79,479.69,1011.8,26.398,22.146,46.714,30.089,63.468,0.47,2166,0.15344,39.241,57.927,1.4762,1.0593,1.3769,0.66435,0.67371,151.71,1,3.625
802.03,804,812,0.49759,-0.49638,7.1391,28,22.307,2.7813,17.853,0.0090909,74.869,2.1277,68.493,89.82,52.331,284.65,203.99,95.825,44.7,32.034,15.048,57.928,27.212,2.13,636.8,0.010252,12.643,28.902,2.2859,1.1303,1.3345,1.0249,0.89195,398.85,1,3.5
819.89,816,812,0.6006,0.25683,3.8788,32,24.507,2.9891,19.573,0.019231,73.245,2.181,66.667,81.967,13.91,241.54,77.315,148.56,50.183,16.063,30.864,32.244,61.955,0.52,481.33,0.028742,13.95,32.036,2.2964,1.2411,1.5959,1.1264,0.81803,517.35,3,6.375
608.05,604,596,0.46488,0.88947,4.1058,28,21.561,3.5459,8.2447,0,98.797,3.41,86.705,106.38,63.854,358.59,55.131,46.569,68.415,10.518,8.8847,33.301,28.129,1.18,524.15,0.0024098,5.8358,29.928,5.1283,0.8497,0.81011,1.1473,1.322,891.22,1,4.125
798.56,792,776,2.7469,0.66151,4.3753,56,52.411,6.5632,61.382,0.34521,75.45,4.8351,59.524,94.34,120.57,590.88,394.85,1507.4,22.607,15.107,57.673,19.52,74.52,0.26,2613.7,0.054453,43.463,60.04,1.3814,1.0945,1.6376,0.53492,0.76363,156.93,1,3.875
775.81,780,780,0.32454,-0.53465,2.9531,24,18.015,2.3221,16.162,0,77.38,1.8219,73.892,83.799,20.276,108.26,59.805,109.26,36.378,20.096,36.714,31.586,57.706,0.55,297.6,0.010967,11.443,22.763,1.9893,0.80742,2.3462,0.7432,0.79707,760.6,3,6.125
861.94,864,864,0.70377,-0.64111,3.1658,38,26.529,3.0778,20.393,0.023055,69.677,2.1933,65.217,76.531,49.525,377.12,139.23,104.67,56.241,20.764,15.609,47.45,35.671,1.33,670.54,0.010006,14.44,34.627,2.3981,1.1378,1.4822,1.0744,0.96905,608.64,2,4.875
919.12,924,956,2.7429,-0.67844,3.5542,67,52.373,5.6981,41.046,0.16879,65.502,3.9268,58.594,83.333,85.267,903.47,1664.1,446.3,29.152,53.696,14.401,75.79,20.326,3.73,3099.2,0.14836,29.07,68.123,2.3434,1.1424,1.7282,1.1432,0.66994,126.19,1,4
856.96,860,856,0.35401,-0.50822,2.9329,28,18.815,2.1956,9.7627,0,70.049,1.5572,67.265,75,28.07,235.29,40.056,47.236,67.1,11.423,13.471,34.722,40.946,0.85,350.65,0.026081,6.9121,25.695,3.7174,0.86675,1.9841,0.99401,1.3625,863.62,2,4.875
862.99,864,876,0.88582,-0.10542,2.6058,40,29.763,3.4488,25.261,0.034884,69.609,2.4163,64.103,77.32,53.823,255.13,236,306.83,29.953,27.707,36.021,39.555,51.425,0.77,851.79,0.031241,17.888,38.101,2.13,1.1165,1.5816,0.86061,0.68922,386.03,1,4.375
1055.1,1060,1064,0.979,-0.23726,2.7748,44,31.289,2.9655,32.258,0.12367,56.918,1.7038,53.004,62.5,40.786,337.68,237.41,329.38,35.724,25.116,34.846,39.075,54.212,0.72,945.26,0.036284,22.85,37.893,1.6583,1.0471,1.9514,0.73989,0.94155,243.24,3,5.75
862.6,868,864,3.6397,-0.6031,3.2453,80,60.33,6.9939,28.085,0.052174,69.917,5.1822,58.824,87.719,230.31,1602.7,1261.6,257.27,47.816,37.638,7.6755,72.125,14.708,4.9,3351.9,0.03082,19.869,83.101,4.1823,1.0198,1.0823,1.413,0.84582,123.77,1,4
916.12,916,908,1.3888,0.19191,3.9031,53,37.267,4.0679,26.161,0.040123,65.601,2.6654,55.147,73.892,71.642,581.58,446.35,254.37,42.955,32.967,18.787,57.79,32.934,1.75,1353.9,0.12591,18.556,49.415,2.6631,1.0392,1.6999,1.1784,0.72078,172.82,3,6.125
818.25,820,812,2.1342,0.4879,4.6291,57,46.198,5.6459,41.732,0.20879,73.557,4.104,60.484,88.757,54.174,616.95,443.66,886.97,30.821,22.163,44.31,32.038,64.05,0.5,2001.7,0.026407,29.55,58.269,1.9719,1.1426,1.36,0.75337,1.0603,158.58,3,7.75
905.92,904,904,1.1536,0.040629,2.9206,44,33.964,3.7492,25.828,0.036474,66.324,2.4929,59.761,73.892,75.391,593.36,235.56,230.12,52.305,20.764,20.285,43.535,42.531,1.02,1134.4,0.023105,18.291,44.414,2.4282,1.1061,1.9062,0.87414,1.0376,298.34,1,4.25
1041.2,1040,1040,1.0104,0.25445,3.3994,40,31.787,3.0529,27.45,0.041812,57.679,1.7529,51.903,62.762,52.833,334.21,153.46,196.14,45.369,20.832,26.626,38.133,48.739,0.78,736.64,0.02178,19.444,40.532,2.0845,1.0373,1.8664,0.87165,0.98054,252.07,2,4.875
897.44,896,892,1.9024,-0.52666,4.1178,56,43.616,4.8601,19.66,0.024024,67.02,3.3807,60.241,81.522,183.04,1349.6,587.35,111.18,60.488,26.325,4.9832,66.625,12.612,5.28,2231.1,0.05914,13.922,60.091,4.3162,0.96621,1.0371,1.4847,0.93564,213.47,3,6.125
802.79,804,816,0.40304,-0.49229,3.1783,24,20.076,2.5008,14.701,0,74.787,1.8971,70.423,81.081,26.056,170.73,88.967,61.052,49.23,25.653,17.604,50.528,34.674,1.46,346.81,0.038115,10.409,26.415,2.5377,1.2307,1.4094,1.1951,0.79463,975.79,3,6.375
639.66,640,632,0.28537,-0.53257,4.2016,20,16.893,2.641,9.8966,0.004415,93.867,2.5225,87.719,107.14,13.613,115.2,59.036,56.913,47.066,24.12,23.252,45.566,43.927,1.04,244.76,0.005474,7.0056,22.84,3.2603,1.0688,1.7155,1.223,1.1477,838.77,3,6.625
905.31,900,896,1.4441,-0.0049493,4.0173,48,38.001,4.1976,20.703,0.0090909,66.393,2.8117,59.289,78.534,96.03,893.32,371.15,142.72,59.427,24.691,9.4944,60.854,23.401,2.6,1503.2,0.074016,14.661,51.704,3.5265,1.0802,1.6482,1.3088,1.0691,260.3,1,2.5
1079,1088,1124,5.154,-2.0386,11.14,80,71.792,6.6534,78.575,0.58303,55.903,4.5741,49.505,90.909,139.74,1908.8,1182.2,1816.6,37.818,23.422,35.991,37.667,57.88,0.65,5047.3,0.0058617,55.664,84.91,1.5254,1.1139,1.7198,0.80072,1.0092,57.092,2,4.625
846.81,844,856,1.4718,0.42885,3.1159,48,38.364,4.5304,25.863,0.036827,70.997,3.1734,62.762,78.125,127.17,792.52,302.67,231.84,54.499,20.813,15.943,45.743,35.039,1.31,1454.2,0.019647,18.313,51.071,2.7887,1.049,1.7305,0.9878,1.0002,285.46,2,5.25
747.87,752,780,1.3899,-0.6954,3.349,52,37.282,4.9851,16.19,0.0025126,80.435,4.1851,72.464,96.154,86.82,644.6,402.04,131.92,50.941,31.772,10.425,64.764,21.25,3.05,1265.4,0.041934,11.462,51.463,4.4899,1.0955,1.4426,1.3995,0.9511,236.49,2,4.75
863.49,864,864,0.42637,-1.5101,9.8699,24,20.649,2.3913,15.077,0.0058309,69.527,1.7364,66.079,83.333,12.824,178.94,154.37,102.35,39.899,34.421,22.82,57.272,37.97,1.51,448.48,0.031097,10.787,27.377,2.5381,1.0117,1.0405,1.073,0.87968,381.88,2,5.125
757.43,756,756,0.31245,0.18321,8.8202,24,17.676,2.3337,14.727,0.0076336,79.258,1.855,71.09,93.75,34.721,189.39,19.319,37.677,67.373,6.8724,13.403,21.063,41.08,0.51,281.1,0.0019871,10.427,22.72,2.179,1.06,1.8158,0.83793,1.3661,545.55,1,2.75
815.07,812,792,3.0192,0.072129,3.024,76,54.947,6.7414,41.221,0.22888,73.95,5.0331,61.224,93.75,39.368,1358.1,628.4,953.73,45.58,21.09,32.009,38.754,58.818,0.66,2979.6,0.012491,29.187,72.017,2.4674,1.1526,1.724,0.95261,1.1845,131.36,3,7.375
783.52,788,792,0.63574,-0.36265,2.308,36,25.214,3.218,11.239,0,76.658,2.5006,71.77,83.333,78.279,334.23,73.323,48.602,62.539,13.72,9.094,36.624,24.276,1.51,534.44,0.0039099,7.9577,34.758,4.3679,1.0759,1.1576,1.0903,0.97453,559.7,2,4.625
868.02,868,936,5.7622,-0.10615,2.25,124,75.909,8.7451,48.414,0.27114,69.664,6.2388,55.556,86.207,99.487,677.65,4381,611.03,11.746,75.938,10.591,86.045,12.001,7.17,5769.2,0.26087,34.283,101.73,2.9674,0.9129,1.192,1.1907,0.41369,58.233,3,6.125
827.37,832,840,0.73299,-0.10559,2.8749,40,27.074,3.2723,15.371,0.0027701,72.597,2.3909,66.667,79.787,89.008,506.86,150.87,86.115,60.858,18.115,10.34,46.279,26.417,1.75,832.84,0.012134,10.884,36.708,3.3726,1.1605,1.3792,1.1446,1.1744,414.36,3,7
845.39,820,816,4.1593,1.9894,6.2237,44,64.493,7.6287,48.617,0.18414,71.335,4.7693,56.604,77.72,22.036,954.78,2236,725.38,24.244,56.777,18.419,74.948,24.314,3.08,3938.2,0.35715,34.424,84.461,2.4536,0.66743,0.58043,1.1134,0.47796,220.4,3,6.75
887.75,888,896,0.49027,-0.8316,4.6781,28,22.142,2.4942,17.697,0.006006,67.63,1.7276,64.103,74.627,10.372,192.27,127.19,155.55,39.613,26.204,32.047,43.392,53.069,0.82,485.39,0.05344,12.532,28.696,2.2898,1.1788,1.3867,0.95263,1.0017,550.24,1,3.75
945.75,948,960,0.39458,-0.13512,2.5508,28,19.864,2.1003,21.352,0,63.47,1.3382,60.484,67.265,17.179,120.31,39.866,180.09,33.659,11.153,50.382,16.812,75.944,0.22,357.45,0.0054951,15.122,23.674,1.5655,0.51694,2.0455,0.54729,0.9379,780.42,3,5.625
640,644,652,0.91988,-0.58204,3.5919,40,30.33,4.739,10.472,0,93.968,4.6169,84.27,110.29,77.421,377.03,176.43,64.53,54.217,25.37,9.2795,55.414,20.268,2.73,695.4,0.064136,7.4124,42.247,5.6995,1.0089,1.106,1.3719,1.2427,585.85,3,6.5
957.9,962,964,4.7609,-0.18578,3.2667,84,68.999,7.2032,47.753,0.20295,62.971,4.6809,52.265,79.787,190.97,1506.6,1279.8,676.96,41.228,35.021,18.525,59.588,31.52,1.89,3654.3,0.037438,33.828,91.529,2.7057,1.0809,1.5964,1.1438,0.87603,73.415,2,4.625
920.27,928,940,2.7145,-1.2997,5.1357,40,52.1,5.6614,25.754,0.059006,65.426,4.0476,56.604,78.947,128.88,899.39,246.96,290.6,57.438,15.772,18.559,37.057,43.604,0.85,1565.8,0.005779,18.239,71.388,3.9141,1.0566,1.1617,1.0752,1.3528,163.58,3,5.875
1047.5,1052,1060,4.854,-0.41668,3.2564,95,69.671,6.6514,58.804,0.44056,57.545,3.9996,49.18,77.72,541.81,2719.2,740.54,916.8,55.287,15.057,18.641,33.674,41.689,0.81,4918.3,0.0079072,41.653,89.292,2.1437,1.0859,1.7344,0.84832,0.99552,62.09,1,4.125
1103.8,1108,1112,1.1629,-1.5967,11.283,44,34.102,3.0895,38.188,0.1194,54.413,1.7933,51.195,69.444,16.29,517.19,304.95,398.09,41.826,24.662,32.194,42.394,55.341,0.77,1236.5,0.061605,27.053,39.925,1.4758,1.0586,2.1155,0.91673,0.87183,177.18,1,2.875
945.82,948,952,6.9745,-0.43485,5.5565,92,83.513,8.8297,120.82,0.59155,63.982,6.4297,53.191,123.97,119.09,1163.6,1792.4,4047.9,16.336,25.164,56.828,30.077,67.924,0.44,7123,0.015241,85.584,81.39,0.951,0.96974,1.2674,0.47947,0.59324,52.167,2,4.875
759.19,756,756,0.65838,0.48277,2.8077,36,25.659,3.3797,12.984,0,79.12,2.638,70.755,85.227,58.147,281.79,140.54,59.244,52.21,26.039,10.977,54.487,22.969,2.37,539.72,0.016992,9.1931,35.103,3.8184,1.1612,1.3578,1.2106,0.9124,553.4,1,3.625
746.6,744,756,0.65644,-0.023363,2.5649,36,25.621,3.4317,11.385,0,80.459,2.7712,74.257,90.361,62.577,408.39,109.36,42.707,65.549,17.552,6.8547,50.949,19.897,2.56,623.04,0.013373,8.0602,35.326,4.3828,1.0621,1.149,1.2145,1.177,530.43,1,3.875
812.61,816,812,1.1097,0.42147,7.4621,44,33.312,4.0994,25.405,0.019231,73.959,3.0193,58.14,84.27,72.895,671.98,211.25,280.8,54.327,17.079,22.702,37.393,49.704,0.75,1236.9,0.028362,17.988,43.541,2.4205,1.0931,1.4855,0.81898,1.1402,179.31,3,6.75
1001.6,1004,1004,0.97075,-0.013967,2.6333,44,31.157,3.1107,28.36,0.077441,59.962,1.8705,55.762,64.935,52.342,466.31,101.95,288.81,51.276,11.21,31.758,23.008,65.179,0.35,909.41,0.031056,20.086,39.218,1.9525,1.0539,1.7674,0.63578,1.2824,282.43,1,4.125
846.06,848,832,1.779,-0.39973,2.9455,60,42.178,4.9852,19.873,0.014205,71.097,3.642,64.103,83.333,43.137,809.67,645.45,156.07,48.942,39.016,9.4342,76.415,18.478,4.14,1654.3,0.3725,14.073,57.965,4.119,1.0534,1.1783,1.3813,1.0188,201.57,3,7.25
836.19,840,840,2.863,-0.61124,3.696,68,53.507,6.3989,30.062,0.078431,72.064,4.8788,63.559,93.168,177.04,1298.3,630.07,549.23,48.906,23.735,20.69,46.454,40.493,1.15,2654.6,0.0086254,21.285,72.615,3.4115,1.1459,1.5304,1.111,1.0709,133.01,1,3
890.26,892,888,0.19239,-0.38798,3.276,16,13.87,1.558,6.4356,0,67.412,1.0575,64.935,71.77,8.4588,126.68,25.029,11.456,73.812,14.584,6.6753,55.69,25.49,2.18,171.62,0.00761,4.5575,19.079,4.1862,1.0519,1.6103,1.3741,1.3578,1962.3,1,2.625
966.94,964,944,3.7976,0.29354,2.5486,96,61.624,6.3731,28.656,0.067961,62.3,3.9307,51.903,72.115,516.19,2137.4,434.54,268.68,63.674,12.945,8.004,35.636,22.034,1.62,3356.8,0.0028449,20.294,84.754,4.1764,1.0149,1.1239,0.97902,0.99723,96.82,1,2.75
912.49,912,928,0.74202,-0.40894,8.7991,36,27.24,2.9853,28.329,0.015291,65.814,2.0124,57.471,81.522,49.09,253.19,125.74,190.04,40.965,20.344,30.749,34.46,52.086,0.66,618.06,0.0093539,20.062,32.887,1.6392,1.1939,1.4778,0.69771,0.85328,228.88,3,6.25
911.33,912,896,0.59595,-0.065864,2.9599,32,24.412,2.6787,23.286,0.012232,65.885,1.7718,61.728,71.429,12.216,145.11,196.93,206.66,25.87,35.109,36.843,47.361,49.701,0.95,560.91,0.041565,16.491,30.331,1.8393,1.2263,1.7127,0.9569,0.76764,734.97,1,3.75
992.64,996,1008,1.0837,-0.68813,3.2716,41,32.92,3.3164,31.395,0.068493,60.513,2.06,56.18,67.265,77.121,581.98,170.78,282.06,52.339,15.359,25.366,32.225,53.223,0.61,1111.9,0.014558,22.237,40.901,1.8393,1.0163,1.6207,0.76543,1.0639,399.53,1,3.375
876.8,884,884,1.7949,-1.2203,5.2896,44,42.367,4.832,27.54,0.061584,68.602,3.5631,63.025,87.209,52.245,626.78,428.87,274.75,45.332,31.018,19.872,56.738,36.35,1.56,1382.6,0.021482,19.502,56.653,2.905,1.1186,1.3072,1.168,1.0041,232.86,1,2.5
977.34,976,980,0.80799,4.2698,40.924,24,28.425,2.9084,25.27,0.019737,61.438,1.623,47.17,64.935,25.875,211.76,58.693,72.257,57.452,15.924,19.604,37.426,46.075,0.81,368.59,0.10219,17.898,35.995,2.0111,1.1747,1.4737,0.77407,1.0992,141.47,3,8.25
856.82,868,872,4.1363,-1.0839,5.5108,76,64.314,7.5061,32.659,0.074499,70.467,5.9678,59.524,99.338,326.52,2285.7,1413.6,527.63,50.197,31.045,11.588,62.335,23.267,2.68,4553.4,0.02247,23.126,87.965,3.8037,1.0144,1.1378,1.304,1.0302,90.105,2,5
797.69,800,812,0.79073,-0.95587,4.6499,35,28.12,3.5252,9.9947,0.0053476,75.315,2.763,70.423,87.719,76.859,511.41,164.68,30.313,65.292,21.025,3.8702,60.577,11.151,5.43,783.26,0.010405,7.0767,39.133,5.5298,0.93863,0.96645,1.483,1.1762,560.48,3,6.375
