'RRmean','RRmedian','RRmode','RRvariance','RRskew','RRkurt','RRiqr','SDNN','RRCoV','RMSSD','pnn50','HRmean','HRstd','HRmin','HRmax','AbsPowerULF','AbsPowerVLF','AbsPowerLF','AbsPowerHF','RelPowerVLF','RelPowerLF','RelPowerHF','NorPowerLF','NorPowerHF','LF/HF','TotalPower','HeartCoh','SD1','SD2','SD2/SD1','ApEn','SampEn','DFAA1','DFAA2','StressIndex',Label,Score
833.54,844,832,5.8118,-0.94098,3.6846,88,76.235,9.1459,27.744,0.08078,72.657,7.4634,61.475,98.684,282.99,3322.1,1909.7,243.24,57.696,33.165,4.2243,78.397,9.9855,7.85,5758,0.039422,19.644,106.01,5.3966,0.99288,1.1228,1.625,1.1235,88.475,3,8.125
962.18,964,972,1.8478,-0.47338,4.0265,52,42.986,4.4675,18.859,0.016287,62.486,2.8777,55.97,73.529,223.7,1118.6,376.24,106.09,61.306,20.62,5.8141,53.29,15.026,3.55,1824.6,0.039926,13.357,59.306,4.4401,1.0059,1.15,1.514,1.0208,183.05,3,7
715.94,720,724,0.62781,-0.79585,7.5613,34,25.056,3.4998,19.958,0.012048,83.912,3.06,71.77,108.7,8.1801,214.13,319.83,157.78,30.593,45.696,22.542,65.838,32.478,2.03,699.92,0.21898,14.129,32.496,2.3,1.0524,1.1062,1.0997,0.73546,265.62,2,6.125
796.04,800,864,3.9883,-0.24857,2.3369,97,63.153,7.9333,28.921,0.074468,75.863,6.2194,64.935,93.75,175.73,1180.2,2403.7,192.2,29.865,60.824,4.8635,86.725,6.9345,12.51,3951.8,0.18165,20.477,86.932,4.2453,0.91461,1.0113,1.5272,0.65775,125.26,2,5
816.57,816,808,0.38745,1.0444,10.963,24,19.684,2.4105,16.023,0.010959,73.52,1.7404,62.5,78.534,14.352,142.66,107.58,74.802,42.035,31.697,22.04,54.682,38.023,1.44,339.39,0.058117,11.346,25.42,2.2405,0.93884,1.8759,1.203,0.89892,426.07,1,3.75
793.51,792,768,1.5373,0.13925,2.3623,60,39.209,4.9411,22.743,0.0079576,75.797,3.738,67.568,86.705,185.29,961.35,240.41,201.71,60.509,15.132,12.696,38.318,32.15,1.19,1588.8,0.0081938,16.103,53.06,3.2951,1.047,1.537,1.0256,1.0484,275.57,3,6.5
914.94,912,900,1.2174,0.20316,2.6367,44,34.891,3.8135,31.894,0.10092,65.673,2.4938,59.524,72.816,120.11,614.08,199.25,310.96,49.348,16.012,24.989,31.611,49.334,0.64,1244.4,0.010452,22.587,43.87,1.9422,1.0464,1.9513,0.79859,1.0103,293.02,2,5.5
809.07,812,812,2.4477,0.091595,3.3277,70,49.474,6.115,55.42,0.28338,74.438,4.5834,60,88.757,102.72,571.79,479.69,1011.8,26.398,22.146,46.714,30.089,63.468,0.47,2166,0.15344,39.241,57.927,1.4762,1.0593,1.3769,0.66435,0.67371,151.71,2,4.75
870.56,872,864,0.44853,-0.14506,2.9055,28,21.178,2.4327,9.3147,0,68.962,1.6865,64.935,74.257,11.215,272.81,140.1,23.165,60.992,31.321,5.179,80.295,13.277,6.05,447.29,0.082359,6.5954,29.216,4.4297,0.92377,0.90118,1.472,0.98658,635.9,1,4.375
827.86,824,824,2.7272,0.16263,3.2703,72,52.222,6.3082,36.11,0.13408,72.765,4.6071,60.976,93.168,159.81,1167.5,523.83,719.26,45.421,20.379,27.983,37.339,51.27,0.73,2570.4,0.013684,25.569,69.286,2.7098,1.0893,1.4248,0.85729,0.9411,141.01,3,6.25
804.15,804,800,0.46833,0.20565,3.642,26,21.641,2.6912,11.813,0.0026954,74.667,2.0039,68.493,80.214,23.38,275.84,90.305,51.776,62.506,20.463,11.733,54.578,31.292,1.74,441.3,0.0079989,8.3646,29.44,3.5195,1.0538,1.127,1.1461,1.2671,658.6,2,5.25
860.53,864,852,1.9158,0.12436,4.567,52,43.77,5.0865,37.353,0.12392,69.905,3.58,58.594,81.522,54.008,350.09,385.35,487.2,27.423,30.185,38.162,41.59,52.582,0.79,1276.7,0.036864,26.451,55.965,2.1158,1.0702,1.3418,0.93943,0.97366,202.36,2,6.125
911.2,916,916,1.0338,-0.46639,3.9414,40,32.153,3.5287,35.08,0.16514,65.931,2.3781,60.241,76.531,18.051,252.99,161.51,352.91,32.209,20.562,44.93,30.332,66.278,0.46,785.47,0.006602,24.844,38.085,1.533,1.101,1.9596,0.74594,0.82319,301.22,2,6.125
760.53,764,768,0.27466,-0.42184,3.2577,20,16.573,2.1791,14.941,0,78.93,1.7386,74.627,85.227,9.9786,100.28,65.79,71.897,40.445,26.534,28.997,44.553,48.689,0.92,247.95,0.025436,10.577,20.915,1.9774,0.82353,2.3604,0.90763,0.88883,1000.6,1,4.25
922.25,920,912,0.98961,0.22217,3.0054,44,31.458,3.411,18.676,0.021672,65.134,2.2125,59.289,71.429,17.306,406.49,231.78,134.72,51.435,29.328,17.047,60.39,35.101,1.72,790.3,0.0087672,13.226,42.477,3.2117,1.0725,1.5304,1.2241,1.1158,383.55,1,3.125
757.98,756,756,0.46699,0.32344,2.8773,32,21.61,2.851,14.049,0.0053191,79.221,2.2426,71.429,84.27,15.898,226.63,140.79,59.903,51.133,31.765,13.515,65.002,27.657,2.35,443.22,0.019936,9.9471,28.897,2.9051,1.1965,1.353,1.2687,0.93601,601.14,1,4.125
922.98,920,900,2.1443,0.30661,4.2213,58,46.306,5.017,41.969,0.23913,65.169,3.2584,54.945,79.787,121.86,804.45,552.73,669.68,37.439,25.724,31.166,41.118,49.817,0.83,2148.7,0.0099676,29.723,58.353,1.9633,1.1705,1.7059,0.83666,0.88928,136.62,3,6.875
835.23,840,832,2.5488,-0.3087,3.025,59,50.486,6.0445,41.07,0.081006,72.106,4.488,61.224,83.799,83.913,463.19,1152.7,692.87,19.358,48.177,28.958,59.742,35.909,1.66,2392.7,0.094946,29.081,65.207,2.2423,1.052,1.3154,1.0557,0.59596,177.44,3,6.875
718.67,716,708,0.81653,0.5313,3.7303,36,28.575,3.9761,16.703,0.0047962,83.617,3.2735,70.755,92.025,84.836,415.69,105.61,138.82,55.801,14.177,18.635,32.074,42.16,0.76,744.95,0.004307,11.825,38.642,3.2679,1.1102,1.2572,1.0506,1.1642,410.55,2,5.625
962.38,968,992,4.9547,-0.53858,3.3301,88,70.389,7.3141,52.036,0.35806,62.698,4.8628,54.152,83.333,135.13,1257.8,1292.9,1070.6,33.482,34.419,28.501,51.744,42.848,1.21,3756.5,0.014144,36.448,91.452,2.5091,1.1237,1.7103,1.0278,0.90146,76.982,2,5.25
813.87,812,812,0.42828,0.091577,2.4343,30,20.695,2.5428,11.495,0,73.769,1.874,68.807,78.947,65.431,252.49,36.418,47.412,62.847,9.0647,11.801,24.399,31.765,0.77,401.75,0.0042884,8.1392,28.112,3.454,1.0973,1.1881,0.834,0.97156,860.06,2,5.375
1037.7,1052,1060,5.4825,-0.5838,2.833,104,74.044,7.1354,58.002,0.38328,58.131,4.3823,50.676,72.816,104.46,712.49,3660.3,947.03,13.135,67.48,17.459,77.684,20.099,3.87,5424.3,0.077089,41.085,96.317,2.3443,0.97652,1.5641,0.96847,0.51708,63.057,2,5.5
904.7,908,900,0.87078,-0.8517,3.471,40,29.509,3.2617,12.836,0,66.393,2.234,63.025,74.627,110.81,538.11,165.63,35.148,63.329,19.493,4.1366,53.156,11.28,4.71,849.7,0.017027,9.0896,40.73,4.4809,1.0751,1.2779,1.2394,0.99282,436.39,2,5.75
903.14,904,904,0.67549,0.053461,2.9973,36,25.99,2.8778,24.07,0.0091185,66.49,1.9152,61.224,72.115,6.3876,151.21,193.77,226.1,26.185,33.555,39.154,45.459,53.043,0.86,577.47,0.09928,17.046,32.564,1.9104,1.1495,1.5025,0.95643,0.70241,498.35,1,4.125
755.72,756,756,0.358,0.32905,2.6259,28,18.921,2.5037,9.3408,0,79.444,1.9756,74.627,84.746,26.852,231.8,113.29,26.616,58.16,28.424,6.6782,67.936,15.961,4.26,398.56,0.093289,6.6129,25.928,3.9208,0.9362,2.1635,1.3621,1.0439,1022.1,2,5.25
863.49,864,864,0.42637,-1.5101,9.8699,24,20.649,2.3913,15.077,0.0058309,69.527,1.7364,66.079,83.333,12.824,178.94,154.37,102.35,39.899,34.421,22.82,57.272,37.97,1.51,448.48,0.031097,10.787,27.377,2.5381,1.0117,1.0405,1.073,0.87968,381.88,2,5.125
910.66,912,912,0.615,-1.4117,7.932,24,24.799,2.7232,17.958,0,65.937,1.8788,61.728,77.32,22.141,381.57,99.343,96.397,63.653,16.572,16.081,45.595,44.243,1.03,599.45,0.0064168,12.718,32.684,2.57,1.0706,1.3138,0.99477,1.1116,521.5,3,7.5
758.16,756,776,0.84963,0.099698,2.6385,40,29.148,3.8446,12.339,0.0025381,79.256,3.0467,72.115,89.82,78.478,466.11,319.97,42.674,51.377,35.269,4.7037,72.535,9.6739,7.5,907.22,0.060809,8.7357,40.286,4.6116,1.1072,1.2423,1.5066,0.86879,355.6,1,3.625
911.99,920,920,1.9202,-0.17785,2.2364,65,43.821,4.805,17.697,0.0091463,65.944,3.2091,58.366,73.529,333.31,1405.3,368.73,90.169,63.95,16.779,4.1031,46.545,11.382,4.09,2197.6,0.013288,12.532,60.691,4.8427,0.96504,1.0265,1.3224,1.1669,157.26,1,4.625
878.43,876,908,3.1431,0.1942,3.0156,76,56.064,6.3823,34.957,0.15294,68.581,4.3742,56.391,80.645,388.89,1603.5,547.6,470.55,53.263,18.189,15.63,38.919,33.443,1.16,3010.6,0.02729,24.754,75.322,3.0428,1.1363,1.7177,1.0786,0.9305,121.65,1,2.5
980.67,980,976,1.7176,-0.30182,3.3069,52,41.444,4.2261,24.37,0.036066,61.294,2.6402,54.945,70.755,148.73,952.12,682.88,163.76,48.89,35.065,8.4086,68.606,16.452,4.17,1947.5,0.043748,17.26,56.012,3.2451,1.1058,1.3764,1.3201,0.86858,176.79,1,3
802.03,804,812,0.49759,-0.49638,7.1391,28,22.307,2.7813,17.853,0.0090909,74.869,2.1277,68.493,89.82,52.331,284.65,203.99,95.825,44.7,32.034,15.048,57.928,27.212,2.13,636.8,0.010252,12.643,28.902,2.2859,1.1303,1.3345,1.0249,0.89195,398.85,1,4.625
920.27,928,940,2.7145,-1.2997,5.1357,40,52.1,5.6614,25.754,0.059006,65.426,4.0476,56.604,78.947,128.88,899.39,246.96,290.6,57.438,15.772,18.559,37.057,43.604,0.85,1565.8,0.005779,18.239,71.388,3.9141,1.0566,1.1617,1.0752,1.3528,163.58,3,6.75
795.19,796,796,0.34062,0.027603,2.8642,24,18.456,2.3209,16.461,0,75.494,1.7537,71.09,80.214,18.903,167.33,29.422,112.65,50.967,8.9616,34.313,18.277,69.98,0.26,328.31,0.044218,11.655,23.354,2.0037,0.73025,2.22,0.57029,1.191,1026.4,1,2.875
792.24,792,800,0.32441,-0.062084,3.1796,24,18.011,2.2735,12.035,0,75.773,1.7281,72.115,83.333,17.73,136.31,54.265,59.537,50.891,20.26,22.229,41.256,45.265,0.91,267.84,0.0066519,8.5216,24.004,2.8169,0.91795,2.3859,0.95324,0.97798,685.23,1,2.875
674.46,676,680,0.24999,-0.29173,3.7354,20,15.811,2.3443,5.5159,0,89.01,2.1057,83.799,97.403,13.896,152.42,45.907,8.4158,69.082,20.806,3.8142,67.294,12.337,5.45,220.64,0.018421,3.9047,22.017,5.6385,1.0664,1.4692,1.5503,1.2027,795.73,2,5.125
1017.9,1020,1016,0.7253,0.047067,5.4134,31,26.931,2.6459,22.458,0.017007,58.988,1.5659,52.448,65.789,44.995,354.15,102.19,130.01,56.095,16.186,20.593,36.865,46.902,0.79,631.35,0.069133,15.907,34.606,2.1754,1.0692,1.3556,1.0082,1.0242,236.22,1,3.375
1004.5,1004,1000,0.35255,-0.062751,2.3547,28,18.776,1.8693,11.425,0,59.755,1.1191,57.252,62.762,22.6,195.23,78.04,39.507,58.212,23.27,11.78,55.684,28.19,1.98,335.38,0.021962,8.0907,25.291,3.1259,0.72126,2.3078,1.235,1.0032,812.08,1,3.375
783.52,788,792,0.63574,-0.36265,2.308,36,25.214,3.218,11.239,0,76.658,2.5006,71.77,83.333,78.279,334.23,73.323,48.602,62.539,13.72,9.094,36.624,24.276,1.51,534.44,0.0039099,7.9577,34.758,4.3679,1.0759,1.1576,1.0903,0.97453,559.7,2,5.125
846.06,848,832,1.779,-0.39973,2.9455,60,42.178,4.9852,19.873,0.014205,71.097,3.642,64.103,83.333,43.137,809.67,645.45,156.07,48.942,39.016,9.4342,76.415,18.478,4.14,1654.3,0.3725,14.073,57.965,4.119,1.0534,1.1783,1.3813,1.0188,201.57,3,6.5
893.41,892,900,0.62147,0.06943,9.4995,32,24.929,2.7903,23.602,0.021021,67.211,1.8906,57.692,79.365,4.9026,158.79,180.08,119.25,34.295,38.892,25.755,59.191,39.197,1.51,463.02,0.083871,17.038,30.741,1.8043,1.05,1.1502,1.0565,0.88961,277.22,2,4.875
675.69,676,656,1.5534,-0.84275,6.1927,36,39.413,5.833,50.199,0.13333,89.12,5.6048,76.531,116.28,30.702,284.62,421.67,524.13,22.569,33.436,41.56,43.182,53.674,0.8,1261.1,0.021077,35.588,42.899,1.2054,0.88395,1.6217,0.74877,0.65804,225.55,2,5.625
895.25,900,900,1.1622,-1.2531,5.7133,40,34.092,3.8081,14.155,0.003003,67.123,2.7046,62.5,78.947,97.139,745.1,176.55,56.183,69.313,16.424,5.2264,53.521,17.032,3.14,1075,0.033442,10.024,47.159,4.7048,1.0085,1.228,1.3322,1.1409,350.96,2,5.625
898.25,896,884,1.3785,0.16352,2.4281,56,37.128,4.1334,22.687,0.021148,66.91,2.7568,60,73.171,137.74,887.11,91.831,298.2,62.698,6.4904,21.076,17.4,56.502,0.31,1414.9,0.0075412,16.067,49.989,3.1114,1.0977,1.797,0.82394,1.328,269.18,1,3.875
800.12,800,804,0.36752,0.067539,2.874,24,19.171,2.396,10.28,0,75.032,1.7978,71.09,80.645,35.803,203.41,66.178,29.796,60.685,19.744,8.8895,50.22,22.611,2.22,335.19,0.15146,7.2783,26.116,3.5882,0.86327,2.0761,1.2799,0.99937,1028.2,3,8
958.8,960,948,1.8345,-0.39592,3.0047,60,42.831,4.4671,36.755,0.19608,62.706,2.8682,57.034,73.171,27.802,601.56,566.63,541.04,34.632,32.621,31.147,49.903,47.649,1.05,1737,0.02441,26.071,54.784,2.1014,1.1858,1.6848,1.0104,0.86843,173.17,1,4.25
742.26,744,744,1.8804,-0.34049,3.0777,56,43.363,5.8421,25.139,0.054863,81.118,4.886,69.767,96.774,124.37,1191.3,328.89,315.87,60.767,16.777,16.112,42.761,41.068,1.04,1960.4,0.0093428,17.798,58.685,3.2972,1.1819,1.3324,1.0044,1.2275,228.7,2,6
911.4,908,912,1.0105,0.27942,2.5619,47,31.789,3.4879,29.609,0.052147,65.912,2.2828,59.524,70.755,83.884,447.4,157,278.83,46.261,16.233,28.832,30.208,53.651,0.56,967.11,0.0033677,20.969,39.766,1.8964,1.1211,1.7584,0.82809,1.1549,404.62,1,2.875
734.76,732,716,0.75869,-0.28497,4.7005,36,27.544,3.7487,21.133,0.007371,81.775,3.1272,74.257,103.45,82.995,360.76,82.179,130.63,54.947,12.517,19.896,27.782,44.161,0.63,656.56,0.0021235,14.962,35.965,2.4038,1.1481,1.3295,0.76052,1.0507,354.3,1,2.625
1008.4,1004,1004,1.3961,0.72242,3.4255,52,37.364,3.7051,27.783,0.047297,59.577,2.1579,52.448,64.103,148.49,553,175.11,216.96,50.569,16.013,19.839,32.395,40.136,0.81,1093.6,0.018832,19.675,49.041,2.4926,0.9462,1.5699,0.89308,0.91936,278.35,2,4.875
1003.1,1000,972,2.485,0.0073356,2.2179,80,49.85,4.9698,52.397,0.41414,59.965,2.9926,53.571,67.568,115.89,732.43,271.7,1007.4,34.428,12.771,47.353,19.477,72.215,0.27,2127.4,0.11249,37.009,59.326,1.603,1.035,1.8252,0.50496,0.67452,172.62,1,3.875
833.68,836,836,0.45904,-1.0379,8.0476,28,21.425,2.57,15.437,0.005571,72.019,1.9151,68.182,87.209,19.25,226.45,118.58,74.323,51.629,27.036,16.945,55.894,35.032,1.6,438.6,0.030039,10.931,28.259,2.5853,0.99597,1.0192,1.1145,0.90798,402.05,2,6
791.51,788,784,0.64764,1.4908,9.847,28,25.449,3.2152,20.794,0.005291,75.879,2.3477,61.475,80.645,50.992,282.86,76.414,162.22,49.409,13.348,28.336,26.384,56.01,0.47,572.49,0.0078164,14.723,32.841,2.2306,1.2009,1.4147,0.88162,1.0265,344.62,2,5.75
957.47,960,972,1.7668,0.092249,3.021,60,42.033,4.3901,17.531,0.0096154,62.786,2.7607,53.571,71.77,187.08,1292.9,168.92,83.219,74.643,9.7522,4.8045,38.46,18.947,2.03,1732.1,0.070134,12.415,58.133,4.6824,0.92261,0.97426,1.3571,1.323,161.72,2,5.125
685.92,692,700,1.1679,-0.90544,4.0211,40,34.174,4.9822,36.565,0.16359,87.702,4.6179,78.947,107.91,63.57,410.74,210.57,139.54,49.822,25.542,16.925,50.902,33.731,1.51,824.42,0.020277,25.886,40.813,1.5767,1.2018,1.8548,0.73047,0.90285,448.28,1,3.375
813.34,816,808,2.2745,-0.42117,3.298,64,47.692,5.8637,29.873,0.13115,74.032,4.5037,65.502,90.909,177.77,922.23,726.4,465.54,40.238,31.694,20.312,53.033,33.988,1.56,2291.9,0.0061105,21.152,64.044,3.0278,1.0876,1.2615,1.1481,0.76118,194.24,2,5.625
1033.3,1032,1048,1.1459,0.24302,3.1791,48,33.851,3.2761,23.964,0.013793,58.13,1.8954,50.847,62.241,109.98,680.05,172.56,211.59,57.918,14.696,18.02,34.922,42.821,0.82,1174.2,0.008728,16.975,44.762,2.637,1.0321,1.4257,0.90602,1.0747,175.76,3,6.375
675.08,676,680,0.36813,0.17627,2.7254,28,19.187,2.8421,8.216,0.0022573,88.95,2.5206,82.873,96.774,46.332,266.25,67.283,36.255,63.984,16.169,8.7128,44.894,24.191,1.86,416.12,0.012107,5.8158,26.503,4.5572,1.0478,1.8836,1.2866,1.1244,765.1,2,6
867.14,852,836,3.531,0.49457,2.3308,76,59.422,6.8527,21.559,0.020649,69.509,4.6424,59.761,80.645,719.37,2686.8,274.83,135.96,70.392,7.2001,3.5618,24.318,12.03,2.02,3817,0.0016594,15.317,82.994,5.4184,0.91317,0.99326,1.1619,1.1807,164.65,2,5.25
674.27,676,668,1.6125,-0.37794,3.3156,48,40.156,5.9555,14.783,0.0045045,89.312,5.507,77.72,107.14,123.7,968.04,499.34,93.679,57.459,29.638,5.5604,69.67,13.071,5.33,1684.8,0.013545,10.465,55.817,5.3339,0.83586,0.82646,1.4009,1.034,339.77,1,4.125
1006.8,1012,1020,2.1436,-0.7636,4.4081,57,46.3,4.5989,31.53,0.10473,59.728,2.8754,53.957,73.892,62.574,902.46,650.88,399.25,44.783,32.299,19.812,58.495,35.881,1.63,2015.2,0.010952,22.33,61.552,2.7564,1.1071,1.4622,1.1554,0.89411,148.54,2,4.875
949.3,952,952,0.39079,-1.4517,8.6892,20,19.768,2.0824,13.002,0,63.233,1.3632,60.484,71.429,20.585,232.47,121.23,47.171,55.158,28.766,11.192,64.148,24.96,2.57,421.45,0.043155,9.2081,26.397,2.8667,0.76345,2.2547,1.2966,1.0259,582.08,1,2.875
1103.8,1108,1112,1.1629,-1.5967,11.283,44,34.102,3.0895,38.188,0.1194,54.413,1.7933,51.195,69.444,16.29,517.19,304.95,398.09,41.826,24.662,32.194,42.394,55.341,0.77,1236.5,0.061605,27.053,39.925,1.4758,1.0586,2.1155,0.91673,0.87183,177.18,2,5.375
862.54,856,844,5.4838,0.35478,2.6089,108,74.052,8.5854,41.717,0.19942,70.067,5.9281,56.818,82.873,525.36,2693.5,2399.8,699.84,42.629,37.98,11.076,66.201,19.306,3.43,6318.5,0.027469,29.539,100.47,3.4014,1.0951,1.3737,1.2585,0.68479,84.875,2,4.75
853.63,860,868,0.53192,-0.70785,2.7702,30,23.063,2.7018,10.289,0,70.34,1.9402,66.372,75.758,69.446,359.96,49.253,24.589,71.528,9.7869,4.886,34.373,17.16,2,503.25,0.0069503,7.286,31.792,4.3635,0.90279,0.99596,1.1487,1.1896,774.67,1,3.75
912.49,912,928,0.74202,-0.40894,8.7991,36,27.24,2.9853,28.329,0.015291,65.814,2.0124,57.471,81.522,49.09,253.19,125.74,190.04,40.965,20.344,30.749,34.46,52.086,0.66,618.06,0.0093539,20.062,32.887,1.6392,1.1939,1.4778,0.69771,0.85328,228.88,3,6.25
960.81,964,968,0.75387,-0.63216,7.6755,32,27.457,2.8577,34.763,0.080645,62.499,1.8342,55.351,75,39.321,250.95,63.015,265.19,40.575,10.189,42.878,17.146,72.156,0.24,618.48,0.017531,24.621,30.026,1.2195,0.96944,1.2961,0.48142,0.80758,218.13,1,3.5
890.43,944,972,11.594,-0.70651,2.887,185,107.67,12.093,43.42,0.13253,68.514,9.6104,55.556,137.61,2218,7786.8,951.41,680.34,66.917,8.176,5.8466,24.714,17.672,1.4,11637,0.0011398,30.747,149.14,4.8505,0.78294,0.75176,0.8787,1.2475,47.531,3,7
903.26,904,904,0.4407,1.6718,15.463,28,20.993,2.3241,20.152,0.0060241,66.461,1.4986,55.762,70.423,21.127,168.82,93.229,97.774,44.316,24.472,25.666,43.949,46.092,0.95,380.95,0.050369,14.271,26.033,1.8242,0.98937,1.065,0.93443,0.93042,349.46,1,3.375
811.78,808,784,1.0349,0.042204,2.0242,52,32.17,3.9629,10.626,0,74.027,2.9359,66.964,82.418,173.81,607.89,62.377,36.485,69.035,7.0838,4.1434,22.876,13.381,1.71,880.56,0.00034101,7.5231,44.869,5.9642,1.019,0.99948,1.1714,1.0953,417.1,1,3.25
941.75,940,940,0.73096,-0.02188,3.0103,36,27.036,2.8709,21.084,0.0094637,63.764,1.8363,59.289,69.444,24.987,420.46,152.42,129.37,57.816,20.959,17.789,49.685,42.17,1.18,727.24,0.0074899,14.932,35.199,2.3573,1.0759,1.4588,0.97521,1.2163,430.44,1,4.5
706.42,704,704,0.70368,-0.24345,4.9755,36,26.527,3.7551,15.148,0.0023641,85.057,3.2544,77.32,105.63,65.608,377.65,212.2,78.102,51.481,28.928,10.647,59.622,21.944,2.72,733.56,0.013383,10.724,35.949,3.3524,1.1618,1.3125,1.227,0.98499,399.34,1,3.375
920.38,920,916,0.31188,0.17358,2.4638,24,17.66,1.9188,13.391,0,65.214,1.2481,62.241,68.493,28.297,144.81,57.333,65.864,48.873,19.349,22.228,37.845,43.476,0.87,296.31,0.027744,9.483,23.105,2.4364,0.75857,2.395,0.80487,0.90263,1314.1,1,3.25
921.98,920,896,1.1949,-0.21622,2.569,56,34.568,3.7493,17.079,0.0061728,65.17,2.4716,60,73.529,128.89,667.43,363.81,73.003,54.125,29.503,5.9202,64.311,12.905,4.98,1233.1,0.014216,12.104,47.221,3.9012,1.0893,1.4273,1.3511,0.90414,254.12,2,5.875
994.23,1010,1080,7.2371,-1.1289,4.432,104,85.071,8.5565,57.219,0.42193,60.85,5.932,51.02,86.207,481.8,4750.1,1245.9,1093.3,62.74,16.456,14.441,44.165,38.756,1.14,7571.1,0.029205,40.049,112.66,2.8129,1.0884,1.3639,1.026,1.2411,47.216,2,5.125
945.67,948,956,2.9234,-0.37386,3.1,64,54.069,5.7175,18.12,0.012698,63.66,3.7572,56.18,75.758,247.54,1721.4,803.94,74.825,60.449,28.231,2.6276,71.379,6.6435,10.74,2847.7,0.088701,12.833,75.38,5.8739,0.9648,1.0958,1.5511,1.0659,156.24,1,3.25
901.71,900,888,0.44854,0.18504,2.511,30,21.179,2.3487,12.75,0.015106,66.577,1.5589,63.025,70.755,57.505,301.38,63.102,23.268,67.687,14.172,5.2259,43.859,16.173,2.71,445.25,0.0074973,9.0288,28.558,3.163,0.81831,0.80204,1.2756,0.96393,851.38,1,4.125
976.89,980,992,0.70938,-0.91386,6.7068,36,26.634,2.7264,21.695,0.013072,61.467,1.7294,57.471,73.171,35.845,221.63,70.349,127.95,48.627,15.435,28.073,30.045,54.646,0.55,455.78,0.023474,15.366,34.39,2.238,1.038,1.2795,0.76177,1.1852,220.66,1,3.625
1043.1,1040,1040,0.67527,-0.15026,2.4308,36,25.986,2.4912,27.366,0.0035088,57.557,1.4412,54.348,61.224,51.367,272.6,29.271,280.25,43.031,4.6207,44.239,8.1109,77.655,0.1,633.48,0.19625,19.384,31.222,1.6107,0.86927,1.0653,0.40955,0.99321,605.16,1,4.5
684.86,684,680,1.2623,0.076247,2.3837,52,35.53,5.1879,36.691,0.21053,87.845,4.5647,77.32,100.67,56.702,366.83,136.29,334.77,41.005,15.235,37.422,25.824,63.432,0.41,894.59,0.0039912,25.974,43.012,1.656,1.1705,1.9859,0.67482,1.0289,345.82,1,4
945.89,944,944,0.72451,0.26575,3.2929,32,26.917,2.8456,12.08,0.0063291,63.483,1.7976,57.034,67.873,48.804,385.35,76.404,45.619,69.286,13.737,8.2021,44.726,26.705,1.67,556.18,0.015163,8.5549,37.092,4.3358,0.98869,1.1322,1.3997,1.1854,452.24,2,6
993,992,992,0.46798,2.551,19.714,20,21.633,2.1785,20.208,0.013423,60.45,1.2573,52.632,63.291,38.139,258.87,192.72,173.22,39.048,29.07,26.129,47.694,42.868,1.11,662.96,0.011011,14.347,27.102,1.889,0.96798,0.9618,0.76651,1.0418,421.43,1,4.625
804.64,804,808,0.47678,-0.31056,3.5928,24,21.835,2.7137,6.8118,0,74.623,2.0479,69.767,81.081,12.809,286.58,65.233,9.3084,76.64,17.445,2.4893,74.68,10.656,7.01,373.93,0.10084,4.8224,30.501,6.3248,0.75882,0.70224,1.5429,1.1702,950.74,2,5.75
845.39,820,816,4.1593,1.9894,6.2237,44,64.493,7.6287,48.617,0.18414,71.335,4.7693,56.604,77.72,22.036,954.78,2236,725.38,24.244,56.777,18.419,74.948,24.314,3.08,3938.2,0.35715,34.424,84.461,2.4536,0.66743,0.58043,1.1134,0.47796,220.4,3,7.125
714.52,716,728,0.51046,-0.80825,4.7116,24,22.593,3.162,13.474,0.0023923,84.059,2.741,78.125,95.541,22.944,183.44,192.73,108.03,36.171,38.003,21.301,59.539,33.373,1.78,507.14,0.018004,9.539,30.495,3.1968,1.173,1.2818,1.2302,0.75271,881.87,1,3
731.83,732,720,0.48803,0.26109,4.1608,32,22.091,3.0186,11.472,0.004914,82.06,2.4675,71.09,89.286,34.662,181.59,85.728,33.444,54.138,25.558,9.9707,55.728,21.741,2.56,335.43,0.015808,8.1222,30.168,3.7142,0.74247,0.65653,1.0468,1.0104,389.77,1,4.125
881.79,880,868,0.42167,0.16996,2.2159,32,20.535,2.3287,27.683,0.023599,68.08,1.5807,64.655,71.77,8.3516,82.647,49.601,265.84,20.335,12.204,65.407,15.319,82.102,0.19,406.44,0.0065784,19.604,21.425,1.0929,1.0956,1.2675,0.42009,0.6858,684.47,1,4.375
790.49,796,804,0.95134,-0.31376,2.9168,46,30.844,3.9018,19.671,0.013298,76.019,3.0157,67.265,87.209,128.02,606.21,81.286,122.67,64.615,8.6642,13.075,24.486,36.952,0.66,938.19,0.0017748,13.928,41.336,2.9679,1.0373,1.151,0.82584,1.205,356.31,1,0
827.37,832,840,0.73299,-0.10559,2.8749,40,27.074,3.2723,15.371,0.0027701,72.597,2.3909,66.667,79.787,89.008,506.86,150.87,86.115,60.858,18.115,10.34,46.279,26.417,1.75,832.84,0.012134,10.884,36.708,3.3726,1.1605,1.3792,1.1446,1.1744,414.36,3,7
887.75,888,896,0.49027,-0.8316,4.6781,28,22.142,2.4942,17.697,0.006006,67.63,1.7276,64.103,74.627,10.372,192.27,127.19,155.55,39.613,26.204,32.047,43.392,53.069,0.82,485.39,0.05344,12.532,28.696,2.2898,1.1788,1.3867,0.95263,1.0017,550.24,1,4.25
