'RRmean','RRmedian','RRmode','RRvariance','RRskew','RRkurt','RRiqr','SDNN','RRCoV','RMSSD','pnn50','HRmean','HRstd','HRmin','HRmax','AbsPowerULF','AbsPowerVLF','AbsPowerLF','AbsPowerHF','RelPowerVLF','RelPowerLF','RelPowerHF','NorPowerLF','NorPowerHF','LF/HF','TotalPower','HeartCoh','SD1','SD2','SD2/SD1','ApEn','SampEn','DFAA1','DFAA2','StressIndex',Label,Score
757.36,756,748,0.41464,0.94692,4.2016,24,20.363,2.6887,13.388,0,79.279,2.0836,71.77,84.27,54.781,285.63,58.818,54.523,62.949,12.963,12.016,34.985,32.43,1.08,453.76,0.0073819,9.479,27.192,2.8687,1.1082,1.2088,1.036,1.0419,719.78,1,1.1111
792.24,792,800,0.32441,-0.062084,3.1796,24,18.011,2.2735,12.035,0,75.773,1.7281,72.115,83.333,17.73,136.31,54.265,59.537,50.891,20.26,22.229,41.256,45.265,0.91,267.84,0.0066519,8.5216,24.004,2.8169,0.91795,2.3859,0.95324,0.97798,685.23,1,0.31746
733.32,732,732,0.11908,-0.18643,4.8408,12,10.912,1.4881,6.536,0.0024814,81.838,1.2228,77.72,87.209,8.0942,70.095,16.815,5.4391,69.786,16.741,5.4151,55.407,17.922,3.09,100.44,0.023789,4.6274,14.722,3.1815,1.0579,1.2461,1.1452,1.1026,2225,1,0.47619
791.79,788,776,3.7863,0.40403,2.8141,84,61.533,7.7714,56.058,0.42857,76.227,5.826,61.224,90.361,344.95,1691.5,754.07,982.46,44.832,19.986,26.04,36.227,47.2,0.77,3773,0.016234,39.692,77.441,1.9511,1.1852,1.5218,0.79959,1.0324,123.38,1,0.15873
863.49,864,864,0.42637,-1.5101,9.8699,24,20.649,2.3913,15.077,0.0058309,69.527,1.7364,66.079,83.333,12.824,178.94,154.37,102.35,39.899,34.421,22.82,57.272,37.97,1.51,448.48,0.031097,10.787,27.377,2.5381,1.0117,1.0405,1.073,0.87968,381.88,2,1.2698
798.46,792,784,1.8551,0.56488,3.4381,56,43.071,5.3942,30.131,0.085561,75.358,3.9792,62.5,85.714,86.37,947.59,282.85,470.05,53.031,15.83,26.306,33.702,56.007,0.6,1786.9,0.021958,21.318,57.621,2.7029,1.1841,1.4822,0.87183,1.0434,246.26,1,0
835.88,832,812,2.8616,0.30898,2.8539,73,53.494,6.3997,34.502,0.13764,72.072,4.5714,60.976,84.746,203.27,1346.3,910.25,408.36,46.94,31.736,14.237,59.811,26.832,2.23,2868.2,0.06415,24.501,72.056,2.9409,1.0794,1.4568,1.3025,1.0592,149.49,1,0.15873
1222.8,1228,1224,2.9314,0.011939,3.1224,84,54.142,4.4277,40.774,0.09465,49.163,2.1883,42.135,54.545,276.75,1833.1,393.26,419.62,62.719,13.455,14.357,36.091,38.511,0.94,2922.8,0.0017052,28.891,70.909,2.4544,1.0304,1.4361,0.90774,1.1662,95.986,3,2.5397
830.29,836,840,2.8047,-0.6722,3.3288,73,52.96,6.3784,33.622,0.14722,72.574,4.8977,63.291,90.361,115.73,825.66,632.01,473.37,40.339,30.879,23.128,51.757,38.765,1.34,2046.8,0.028221,23.807,71.012,2.9828,1.1744,1.5433,1.0238,0.96743,138.5,1,0
802.44,802,776,1.6507,-0.85976,7.0604,48,40.628,5.0631,21.663,0.010724,74.976,4.0765,66.079,107.91,141.98,792.14,353.79,208.46,52.937,23.643,13.931,50.238,29.601,1.7,1496.4,0.026463,15.337,55.372,3.6103,0.99874,1.1038,1.149,0.91383,207.72,1,0.63492
797.69,800,812,0.79073,-0.95587,4.6499,35,28.12,3.5252,9.9947,0.0053476,75.315,2.763,70.423,87.719,76.859,511.41,164.68,30.313,65.292,21.025,3.8702,60.577,11.151,5.43,783.26,0.010405,7.0767,39.133,5.5298,0.93863,0.96645,1.483,1.1762,560.48,2,1.746
1003.1,1000,972,2.485,0.0073356,2.2179,80,49.85,4.9698,52.397,0.41414,59.965,2.9926,53.571,67.568,115.89,732.43,271.7,1007.4,34.428,12.771,47.353,19.477,72.215,0.27,2127.4,0.11249,37.009,59.326,1.603,1.035,1.8252,0.50496,0.67452,172.62,1,0.31746
749.87,748,756,0.646,0.44954,3.0033,36,25.416,3.3895,23.117,0.027569,80.104,2.6823,71.77,86.207,14.345,156.95,126.16,332.34,24.92,20.031,52.77,26.68,70.286,0.38,629.79,0.17394,16.367,32.002,1.9553,1.1393,1.2731,0.70334,0.84915,559.96,1,0
929.12,940,968,4.0168,-1.1919,8.3276,84,63.378,6.8213,45.283,0.13226,64.92,5.1865,55.556,117.19,143.85,1927.2,2243.6,889.19,37.034,43.115,17.087,68.473,27.137,2.52,5203.8,0.055029,32.449,84.23,2.5957,1.0395,1.2253,1.3666,0.78437,58.684,1,0.47619
977.34,976,980,0.80799,4.2698,40.924,24,28.425,2.9084,25.27,0.019737,61.438,1.623,47.17,64.935,25.875,211.76,58.693,72.257,57.452,15.924,19.604,37.426,46.075,0.81,368.59,0.10219,17.898,35.995,2.0111,1.1747,1.4737,0.77407,1.0992,141.47,3,5.3968
1008.4,1004,1004,1.3961,0.72242,3.4255,52,37.364,3.7051,27.783,0.047297,59.577,2.1579,52.448,64.103,148.49,553,175.11,216.96,50.569,16.013,19.839,32.395,40.136,0.81,1093.6,0.018832,19.675,49.041,2.4926,0.9462,1.5699,0.89308,0.91936,278.35,1,0.47619
981.52,984,988,0.72279,-0.89374,6.6175,36,26.885,2.7391,19.643,0.010274,61.177,1.7287,57.915,73.171,73.335,559.48,334.68,100.77,52.373,31.33,9.4327,65.781,19.805,3.32,1068.3,0.023228,13.914,35.383,2.543,1.1087,1.4236,1.0768,1.0385,239.05,1,0
1008.5,1012,1020,1.0245,-0.72381,4.0129,41,32.009,3.174,18.842,0,59.558,1.9425,54.945,67.873,82.272,616.81,141.31,140.93,62.855,14.4,14.361,38.768,38.661,1,981.32,0.0051098,13.345,43.255,3.2412,1.0538,1.4616,0.95069,1.248,283.88,1,0.31746
937.69,940,932,1.3732,-0.96262,5.8961,40,37.057,3.9519,26.642,0.034483,64.092,2.6602,57.252,78.125,96.971,801.64,302.21,214.88,56.625,21.347,15.179,49.215,34.993,1.41,1415.7,0.019316,18.868,48.891,2.5912,1.0751,1.6629,1.0838,0.90645,192.24,3,4.4444
608.05,604,596,0.46488,0.88947,4.1058,28,21.561,3.5459,8.2447,0,98.797,3.41,86.705,106.38,63.854,358.59,55.131,46.569,68.415,10.518,8.8847,33.301,28.129,1.18,524.15,0.0024098,5.8358,29.928,5.1283,0.8497,0.81011,1.1473,1.322,891.22,1,0.63492
806.97,808,804,1.3179,-0.30188,3.0923,50,36.303,4.4987,24.428,0.016173,74.506,3.4202,67.568,88.235,80.128,631.21,300.97,291.25,48.422,23.088,22.343,44.764,43.318,1.03,1303.6,0.012555,17.296,48.339,2.7948,1.152,1.6689,1.0019,1.0193,320.98,1,0.47619
922.98,920,900,2.1443,0.30661,4.2213,58,46.306,5.017,41.969,0.23913,65.169,3.2584,54.945,79.787,121.86,804.45,552.73,669.68,37.439,25.724,31.166,41.118,49.817,0.83,2148.7,0.0099676,29.723,58.353,1.9633,1.1705,1.7059,0.83666,0.88928,136.62,2,2.0635
797.79,800,816,1.2243,0.17628,2.5436,48,34.99,4.3859,25.695,0.034667,75.352,3.2934,66.667,82.873,45.375,228.18,293.41,634.99,18.984,24.411,52.83,30.131,65.209,0.46,1202,0.33663,18.193,46.018,2.5294,1.0261,1.4019,0.88967,0.52675,308,2,1.2698
731.83,732,720,0.48803,0.26109,4.1608,32,22.091,3.0186,11.472,0.004914,82.06,2.4675,71.09,89.286,34.662,181.59,85.728,33.444,54.138,25.558,9.9707,55.728,21.741,2.56,335.43,0.015808,8.1222,30.168,3.7142,0.74247,0.65653,1.0468,1.0104,389.77,2,1.746
988.44,984,976,3.4276,0.20331,2.9987,80,58.545,5.923,36.688,0.16887,60.914,3.6034,51.724,75,200.57,1573.6,950.86,353.96,51.107,30.882,11.496,63.164,23.513,2.69,3079,0.026946,25.983,78.613,3.0255,1.0174,1.6226,1.3095,0.91216,91.783,1,0.47619
871.03,876,876,0.81046,-1.4788,6.2758,28,28.469,3.2684,17.015,0.0058651,68.961,2.3812,64.378,80.214,101.2,550.76,124.05,125.44,61.097,13.762,13.916,35.374,35.77,0.99,901.45,0.020054,12.049,38.415,3.1883,1.065,1.2067,0.91823,0.98571,317.1,1,0.79365
688.06,688,704,1.3647,0.82762,7.0923,48,36.942,5.369,20.432,0.0069606,87.445,4.5809,64.655,102.04,105.73,789.32,350.56,133.19,57.247,25.425,9.6599,59.469,22.595,2.63,1378.8,0.0226,14.464,50.202,3.4707,1.1132,1.3696,1.2176,1.035,201.98,1,0.47619
904.75,916,920,5.1021,-0.74372,3.3904,84,71.429,7.8949,41.51,0.20606,66.763,5.7068,56.604,85.227,108.04,1744.2,2242.7,546.9,37.576,48.314,11.782,77.397,18.874,4.1,4641.9,0.030925,29.396,96.644,3.2877,1.1138,1.3895,1.3934,0.76834,98.516,1,0.15873
846.32,848,848,1.3204,-0.86904,4.9239,44,36.337,4.2935,28.832,0.099432,71.031,3.1996,64.378,88.235,86.497,476.84,251.81,338.55,41.332,21.826,29.345,37.203,50.018,0.74,1153.7,0.028996,20.416,47.158,2.3099,1.114,1.8475,0.91192,0.84778,256.56,2,1.9048
878.43,876,908,3.1431,0.1942,3.0156,76,56.064,6.3823,34.957,0.15294,68.581,4.3742,56.391,80.645,388.89,1603.5,547.6,470.55,53.263,18.189,15.63,38.919,33.443,1.16,3010.6,0.02729,24.754,75.322,3.0428,1.1363,1.7177,1.0786,0.9305,121.65,1,0.15873
993,992,992,0.46798,2.551,19.714,20,21.633,2.1785,20.208,0.013423,60.45,1.2573,52.632,63.291,38.139,258.87,192.72,173.22,39.048,29.07,26.129,47.694,42.868,1.11,662.96,0.011011,14.347,27.102,1.889,0.96798,0.9618,0.76651,1.0418,421.43,2,1.9048
867.14,852,836,3.531,0.49457,2.3308,76,59.422,6.8527,21.559,0.020649,69.509,4.6424,59.761,80.645,719.37,2686.8,274.83,135.96,70.392,7.2001,3.5618,24.318,12.03,2.02,3817,0.0016594,15.317,82.994,5.4184,0.91317,0.99326,1.1619,1.1807,164.65,1,1.1111
921.98,920,896,1.1949,-0.21622,2.569,56,34.568,3.7493,17.079,0.0061728,65.17,2.4716,60,73.529,128.89,667.43,363.81,73.003,54.125,29.503,5.9202,64.311,12.905,4.98,1233.1,0.014216,12.104,47.221,3.9012,1.0893,1.4273,1.3511,0.90414,254.12,1,0
939.01,944,944,1.4208,-0.9943,5.7876,44,37.694,4.0142,31.857,0.056426,64.005,2.706,58.824,82.418,63.719,481.07,292.14,385.01,39.369,23.908,31.508,39.432,51.968,0.76,1221.9,0.020703,22.562,48.297,2.1407,0.97506,1.6569,0.85853,0.92193,229.08,1,0.31746
904.7,908,900,0.87078,-0.8517,3.471,40,29.509,3.2617,12.836,0,66.393,2.234,63.025,74.627,110.81,538.11,165.63,35.148,63.329,19.493,4.1366,53.156,11.28,4.71,849.7,0.017027,9.0896,40.73,4.4809,1.0751,1.2779,1.2394,0.99282,436.39,3,2.5397
912.05,908,908,0.83668,0.25578,2.5852,40,28.925,3.1715,22.616,0.015244,65.852,2.0764,60.729,71.429,60.54,433.89,95.211,178.28,56.502,12.399,23.215,28.504,53.372,0.53,767.92,0.012631,16.016,37.641,2.3502,1.1276,1.5157,0.86921,0.98399,446.33,2,1.746
848.76,844,840,2.0413,-0.094046,2.8968,60,45.181,5.3232,27.366,0.053824,70.894,3.8251,62.5,84.27,264.34,1167,296.42,312.28,57.205,14.53,15.308,33.953,35.769,0.95,2040,0.0058971,19.378,60.886,3.142,1.1303,1.4134,1.0226,0.98307,191.01,1,0.63492
805.09,808,836,1.5813,-0.67772,3.6091,56,39.766,4.9393,16.135,0,74.715,3.8518,67.568,89.82,228.03,1218.4,238.91,83.671,68.875,13.505,4.7297,43.389,15.196,2.86,1769.1,0.0094316,11.424,55.064,4.82,1.0776,1.4546,1.2485,1.2246,219.24,1,0
1062.3,1076,1080,7.8825,-0.39999,2.9223,112,88.784,8.3579,78.877,0.57801,56.898,5.0141,46.012,71.429,260.95,1870.1,3589.8,2023.3,24.149,46.355,26.126,61.113,34.444,1.77,7744.2,0.025658,55.874,112.44,2.0124,1.0784,1.7643,0.91757,0.63788,55.985,1,0.15873
912.49,912,928,0.74202,-0.40894,8.7991,36,27.24,2.9853,28.329,0.015291,65.814,2.0124,57.471,81.522,49.09,253.19,125.74,190.04,40.965,20.344,30.749,34.46,52.086,0.66,618.06,0.0093539,20.062,32.887,1.6392,1.1939,1.4778,0.69771,0.85328,228.88,3,4.6032
994.05,992,988,1.516,-1.0342,7.424,48,38.936,3.9169,31.653,0.06,60.457,2.5055,55.351,78.534,63.937,527.01,623.77,299.98,34.793,41.181,19.804,63.155,30.372,2.08,1514.7,0.12074,22.419,50.293,2.2433,0.99114,1.7931,1.1664,0.73664,160.44,1,1.1111
920.27,928,940,2.7145,-1.2997,5.1357,40,52.1,5.6614,25.754,0.059006,65.426,4.0476,56.604,78.947,128.88,899.39,246.96,290.6,57.438,15.772,18.559,37.057,43.604,0.85,1565.8,0.005779,18.239,71.388,3.9141,1.0566,1.1617,1.0752,1.3528,163.58,2,1.2698
870.56,872,864,0.44853,-0.14506,2.9055,28,21.178,2.4327,9.3147,0,68.962,1.6865,64.935,74.257,11.215,272.81,140.1,23.165,60.992,31.321,5.179,80.295,13.277,6.05,447.29,0.082359,6.5954,29.216,4.4297,0.92377,0.90118,1.472,0.98658,635.9,2,1.9048
843.66,844,852,0.50854,0.52101,3.4844,28,22.551,2.673,15.701,0.0056497,71.169,1.8805,64.103,76.142,48.477,229.38,87.092,108.01,48.499,18.414,22.837,35.755,44.343,0.81,472.96,0.016849,11.117,29.891,2.6888,1.2023,1.329,0.95255,0.93659,526.79,2,1.4286
871.45,872,864,0.91904,-0.11768,2.7403,40,30.316,3.4788,27.616,0.035088,68.934,2.4156,63.83,76.923,35.121,323.55,248.02,292.69,35.975,27.576,32.544,43.071,50.83,0.85,899.38,0.022631,19.556,38.153,1.951,1.1487,1.7721,0.8291,0.79744,353.18,1,0.63492
1037.7,1052,1060,5.4825,-0.5838,2.833,104,74.044,7.1354,58.002,0.38328,58.131,4.3823,50.676,72.816,104.46,712.49,3660.3,947.03,13.135,67.48,17.459,77.684,20.099,3.87,5424.3,0.077089,41.085,96.317,2.3443,0.97652,1.5641,0.96847,0.51708,63.057,1,1.1111
813.63,820,776,1.3701,-0.20688,2.6937,67,37.015,4.5493,19.953,0.0081967,73.898,3.4119,63.559,89.82,207.46,901.68,110.18,77.631,69.523,8.4953,5.9856,27.874,19.64,1.42,1296.9,0.002564,14.128,50.404,3.5678,0.95725,1.0589,0.97124,1.3047,186.1,2,2.0635
777.03,780,788,0.97137,-0.41538,3.5278,36,31.167,4.011,21.204,0.012987,77.344,3.1739,70.093,92.593,35.678,416.77,219.04,183.59,48.741,25.616,21.47,49.974,41.886,1.19,855.08,0.0090311,15.013,41.441,2.7604,1.2374,1.6916,1.1057,1.1764,328.77,1,0.47619
681.32,680,696,0.89414,0.20528,2.1954,48,29.902,4.3889,20.554,0.0022831,88.233,3.8503,78.947,96.774,8.2463,114.12,319.62,355.34,14.313,40.086,44.566,46.782,52.011,0.9,797.32,0.12902,14.55,39.706,2.7289,1.0654,1.153,1.0403,0.82231,488.75,1,0.31746
800.12,800,804,0.36752,0.067539,2.874,24,19.171,2.396,10.28,0,75.032,1.7978,71.09,80.645,35.803,203.41,66.178,29.796,60.685,19.744,8.8895,50.22,22.611,2.22,335.19,0.15146,7.2783,26.116,3.5882,0.86327,2.0761,1.2799,0.99937,1028.2,3,2.5397
844.78,848,848,1.8633,-0.51633,2.8134,56,43.166,5.1098,14.148,0.0056657,71.216,3.7616,64.655,83.333,296.55,1522.3,168.66,47.491,74.806,8.2879,2.3337,32.896,9.263,3.55,2035,0.0049963,10.018,60.219,6.0113,0.8754,0.91294,1.527,1.1749,195.87,1,0.47619
805.89,800,784,2.8588,0.46123,2.8482,68,53.468,6.6347,33.3,0.097297,74.773,4.8649,63.291,88.757,340.4,1930.8,279.11,334.83,66.922,9.6741,11.605,29.247,35.085,0.83,2885.2,0.0025637,23.578,71.845,3.0472,1.1687,1.5725,0.99841,1.2604,206.28,3,4.127
818.25,820,812,2.1342,0.4879,4.6291,57,46.198,5.6459,41.732,0.20879,73.557,4.104,60.484,88.757,54.174,616.95,443.66,886.97,30.821,22.163,44.31,32.038,64.05,0.5,2001.7,0.026407,29.55,58.269,1.9719,1.1426,1.36,0.75337,1.0603,158.58,2,1.5873
759.19,756,756,0.65838,0.48277,2.8077,36,25.659,3.3797,12.984,0,79.12,2.638,70.755,85.227,58.147,281.79,140.54,59.244,52.21,26.039,10.977,54.487,22.969,2.37,539.72,0.016992,9.1931,35.103,3.8184,1.1612,1.3578,1.2106,0.9124,553.4,1,0.47619
892.11,892,884,0.48882,0.27972,2.9379,32,22.109,2.4783,17.52,0.014925,67.297,1.6592,62.762,71.429,45.804,248.16,45.843,131.94,52.605,9.7178,27.968,20.504,59.01,0.35,471.74,0.071906,12.407,28.7,2.3133,1.1349,1.3307,0.76651,1.0526,811.38,2,1.746
925.98,928,920,3.4223,-0.062483,2.4873,84,58.501,6.3177,45.396,0.30745,65.058,4.1636,56.391,76.142,108.65,748.1,1017,1286.2,23.674,32.185,40.702,42.168,53.327,0.79,3160,0.059888,32.149,76.231,2.3712,0.98489,1.6427,0.9581,0.56569,131.92,1,0.15873
856.82,868,872,4.1363,-1.0839,5.5108,76,64.314,7.5061,32.659,0.074499,70.467,5.9678,59.524,99.338,326.52,2285.7,1413.6,527.63,50.197,31.045,11.588,62.335,23.267,2.68,4553.4,0.02247,23.126,87.965,3.8037,1.0144,1.1378,1.304,1.0302,90.105,1,0.63492
856.96,860,856,0.35401,-0.50822,2.9329,28,18.815,2.1956,9.7627,0,70.049,1.5572,67.265,75,28.07,235.29,40.056,47.236,67.1,11.423,13.471,34.722,40.946,0.85,350.65,0.026081,6.9121,25.695,3.7174,0.86675,1.9841,0.99401,1.3625,863.62,3,2.6984
915.07,920,920,1.1914,-0.9598,4.2937,36,34.516,3.7719,19.802,0.0091743,65.666,2.5835,60.241,75.758,165.81,897.57,78.746,100.23,72.248,6.3384,8.0677,22.839,29.07,0.79,1242.3,0.0086684,14.024,46.755,3.3341,1.0423,1.4197,1.2081,1.007,243.57,2,1.2698
862.99,864,876,0.88582,-0.10542,2.6058,40,29.763,3.4488,25.261,0.034884,69.609,2.4163,64.103,77.32,53.823,255.13,236,306.83,29.953,27.707,36.021,39.555,51.425,0.77,851.79,0.031241,17.888,38.101,2.13,1.1165,1.5816,0.86061,0.68922,386.03,1,0.95238
868.02,868,936,5.7622,-0.10615,2.25,124,75.909,8.7451,48.414,0.27114,69.664,6.2388,55.556,86.207,99.487,677.65,4381,611.03,11.746,75.938,10.591,86.045,12.001,7.17,5769.2,0.26087,34.283,101.73,2.9674,0.9129,1.192,1.1907,0.41369,58.233,2,1.2698
956.96,960,968,0.9442,-0.24685,2.8369,44,30.728,3.211,17.147,0.0064309,62.764,2.0371,57.915,70.093,91.402,456.46,188.49,86.02,55.505,22.92,10.46,51.512,23.508,2.19,822.37,0.024077,12.144,41.724,3.4357,1.0927,1.4353,1.2829,0.97424,259.92,1,0.95238
833.68,836,836,0.45904,-1.0379,8.0476,28,21.425,2.57,15.437,0.005571,72.019,1.9151,68.182,87.209,19.25,226.45,118.58,74.323,51.629,27.036,16.945,55.894,35.032,1.6,438.6,0.030039,10.931,28.259,2.5853,0.99597,1.0192,1.1145,0.90798,402.05,3,3.9683
659.47,660,656,0.74681,0.18922,3.2047,36,27.328,4.1439,17.996,0.0044444,91.138,3.768,79.787,103.45,23.463,238.99,368.73,130.6,31.372,48.404,17.144,70.531,24.981,2.82,761.78,0.05475,12.739,36.488,2.8643,1.2857,1.6038,1.2141,0.76689,637.7,2,1.5873
799.24,800,804,0.25578,-1.8771,16.965,16,15.993,2.001,12.12,0.0055866,75.102,1.5755,71.429,90.361,6.0006,113.8,59.545,30.427,54.25,28.385,14.504,62.044,31.704,1.96,209.78,0.11233,8.582,20.926,2.4384,1.0937,1.7959,1.052,1.0531,583.78,1,0.31746
884.96,888,888,1.2809,-1.0025,5.4922,52,35.79,4.0442,10.637,0.0029851,67.916,2.8919,62.5,85.714,80.691,673.65,129.14,32.865,73.515,14.093,3.5865,53.21,13.542,3.93,916.34,0.028687,7.4836,50.233,6.7124,0.93629,1.0821,1.5331,1.0647,253.38,1,0.31746
734.76,732,716,0.75869,-0.28497,4.7005,36,27.544,3.7487,21.133,0.007371,81.775,3.1272,74.257,103.45,82.995,360.76,82.179,130.63,54.947,12.517,19.896,27.782,44.161,0.63,656.56,0.0021235,14.962,35.965,2.4038,1.1481,1.3295,0.76052,1.0507,354.3,1,0
913.62,912,928,0.68565,-0.048118,3.962,32,26.185,2.8661,19.08,0.0091743,65.727,1.8932,58.824,72.115,17.866,274.66,160.47,132.37,46.922,27.413,22.613,51.647,42.602,1.21,585.36,0.031348,13.512,34.478,2.5517,1.1203,1.3894,1.1087,1.007,455.56,3,2.6984
785.16,788,788,0.71464,-1.1603,10.065,32,26.733,3.4048,23.098,0.008,76.511,2.7593,68.807,101.35,4.5702,167.03,252.33,93.283,32.294,48.787,18.036,72.057,26.638,2.71,517.21,0.10667,16.354,34.085,2.0842,1.2327,1.4833,1.2856,0.71055,334.81,3,2.6984
733.49,736,764,1.6701,0.052182,2.5659,56,40.867,5.5716,19.802,0.014742,82.055,4.5914,71.09,94.34,185.9,1075.6,347.12,160.55,60.798,19.62,9.0745,50.049,23.148,2.16,1769.2,0.0032258,14.019,56.069,3.9995,1.0502,1.1153,1.3129,1.1875,279.1,1,0.31746
1055.1,1060,1064,0.979,-0.23726,2.7748,44,31.289,2.9655,32.258,0.12367,56.918,1.7038,53.004,62.5,40.786,337.68,237.41,329.38,35.724,25.116,34.846,39.075,54.212,0.72,945.26,0.036284,22.85,37.893,1.6583,1.0471,1.9514,0.73989,0.94155,243.24,3,3.3333
882.38,880,912,1.9847,0.22322,2.8579,64,44.55,5.0489,31.717,0.11834,68.17,3.4266,59.289,77.72,51.64,642.11,779.54,433.41,33.677,40.884,22.731,61.644,34.273,1.8,1906.7,0.048426,22.46,58.864,2.6208,1.0405,1.1782,1.017,0.8363,183.72,1,0.15873
911.33,912,896,0.59595,-0.065864,2.9599,32,24.412,2.6787,23.286,0.012232,65.885,1.7718,61.728,71.429,12.216,145.11,196.93,206.66,25.87,35.109,36.843,47.361,49.701,0.95,560.91,0.041565,16.491,30.331,1.8393,1.2263,1.7127,0.9569,0.76764,734.97,2,1.2698
842.52,844,848,0.98172,-0.40948,3.7954,40,31.332,3.7189,18.254,0.0084746,71.315,2.7085,64.655,81.967,36.82,334.25,468.91,134.32,34.306,48.128,13.786,73.262,20.986,3.49,974.3,0.081698,12.925,42.384,3.2793,1.1425,1.5746,1.2293,0.74806,350.45,1,0.63492
675.08,676,680,0.36813,0.17627,2.7254,28,19.187,2.8421,8.216,0.0022573,88.95,2.5206,82.873,96.774,46.332,266.25,67.283,36.255,63.984,16.169,8.7128,44.894,24.191,1.86,416.12,0.012107,5.8158,26.503,4.5572,1.0478,1.8836,1.2866,1.1244,765.1,3,4.7619
913.54,916,904,0.75663,-0.78403,4.0574,32,27.507,3.011,23.313,0.051988,65.74,2.0343,61.475,73.892,20.384,250.25,268.04,179.96,34.823,37.299,25.042,57.227,38.421,1.49,718.63,0.019441,16.51,35.223,2.1335,1.0976,1.445,1.1469,0.70536,308.59,1,0.95238
838.29,840,828,0.90065,0.29798,4.5641,44,30.011,3.58,28.805,0.053371,71.666,2.5534,59.761,78.534,41.963,368.55,184.94,265.46,42.81,21.481,30.835,37.561,53.916,0.7,860.91,0.028736,20.396,37.22,1.8249,1.1829,1.8164,0.7784,0.92121,261.17,2,1.4286
702.92,700,688,1.9762,-0.1347,4.2196,52,44.455,6.3243,33.085,0.054893,85.707,5.5725,68.182,104.17,124.15,859.18,462.68,236.33,51.071,27.502,14.048,56.208,28.71,1.96,1682.3,0.037335,23.422,58.343,2.491,0.98525,1.0344,1.0965,0.99799,234.17,1,0.15873
754.37,764,792,2.045,-0.47385,2.4713,68,45.222,5.9946,24.457,0.04534,79.832,4.9603,69.444,96.154,45.899,600.16,1111.8,205.77,30.563,56.621,10.479,81.543,15.091,5.4,1963.7,0.40575,17.315,61.565,3.5556,1.1396,1.2334,1.4117,0.60642,191.61,2,1.2698
780.85,786,780,2.6365,-4.7049,33.413,40,51.347,6.5758,28.105,0.013333,77.362,8.2188,68.493,156.25,15.32,177.54,626.52,29.082,20.925,73.842,3.4276,93.382,4.3346,21.54,848.47,0.057696,19.899,69.836,3.5094,0.72251,0.73457,1.5128,0.64202,148.66,1,0.95238
736.39,736,752,0.84777,-0.38604,3.4375,40,29.116,3.9539,18.007,0.0098522,81.608,3.2963,75.377,97.403,45.252,365.95,245.83,133.27,46.305,31.106,16.863,57.93,31.406,1.84,790.31,0.014919,12.749,39.154,3.0712,1.0747,1.2142,1.2017,0.927,346.33,1,1.1111
763.28,764,756,1.999,-0.29002,3.5198,60,44.71,5.8576,27.603,0.069054,78.886,4.7639,66.079,98.039,81.329,973.78,632.56,432.98,45.919,29.828,20.417,55.155,37.753,1.46,2120.7,0.0086754,19.543,60.134,3.077,1.1923,1.4417,1.0967,0.96158,172.09,1,0
1027.5,1016,996,1.7523,0.69248,2.7033,60,41.861,4.0742,19.941,0.021127,58.491,2.3247,52.448,64.103,138.8,1117.6,264.53,127.48,67.8,16.047,7.7331,49.836,24.016,2.08,1648.5,0.0023112,14.196,56.409,3.9736,0.83906,0.88382,1.1333,1.4388,287.11,1,0.15873
776.23,780,796,0.72095,-0.1953,2.4963,40,26.85,3.4591,15.516,0.0026042,77.39,2.7023,70.093,85.714,51.675,409.02,140.35,102.4,58.145,19.951,14.557,47.668,34.781,1.37,703.44,0.01182,10.986,36.348,3.3087,1.1553,1.3475,1.195,1.0367,452.48,1,0.31746
755.72,756,756,0.358,0.32905,2.6259,28,18.921,2.5037,9.3408,0,79.444,1.9756,74.627,84.746,26.852,231.8,113.29,26.616,58.16,28.424,6.6782,67.936,15.961,4.26,398.56,0.093289,6.6129,25.928,3.9208,0.9362,2.1635,1.3621,1.0439,1022.1,1,0.63492
1120.7,1120,1088,1.2866,-0.25549,4.1243,56,35.869,3.2005,20.867,0.0075188,53.592,1.7388,50.336,63.83,80.985,744.47,181.46,120.85,66.012,16.091,10.716,47.342,31.529,1.5,1127.8,0.0087924,14.782,48.525,3.2826,1.0451,1.4673,1.1721,1.3438,179,1,1.1111
778.2,776,764,2.7945,0.15621,2.8299,68,52.863,6.793,33.984,0.11488,77.457,5.2716,64.655,93.168,277.7,1743.6,420.6,463.48,60.013,14.477,15.952,36.203,39.894,0.91,2905.4,0.0074071,24.062,70.781,2.9417,1.124,1.4366,0.95016,1.2042,144.3,1,0.31746
889.54,888,908,1.2435,0.17695,2.7243,48,35.263,3.9642,31.501,0.11078,67.556,2.6698,60.241,75,41.183,406.69,396.77,408.61,32.451,31.659,32.604,46.868,48.267,0.97,1253.3,0.033055,22.308,44.601,1.9993,1.021,1.8413,0.94154,0.86271,277.8,3,3.1746
823.87,832,828,2.1594,-0.97313,3.6687,56,46.469,5.6403,22.019,0.019337,73.074,4.4003,66.079,88.235,123.1,691.38,1131.1,166.48,32.735,53.554,7.8823,79.616,11.718,6.79,2112,0.072383,15.59,63.841,4.095,0.89821,0.90002,1.3862,0.52833,284.47,3,3.1746
